step,wall_time,metric_name,value
552,1758585151.8398702,val_loss_step,0.04746900126338005
553,1758585151.863519,val_loss_step,0.04679791256785393
554,1758585151.8873403,val_loss_step,0.050609931349754333
555,1758585151.9065545,val_loss_step,0.0458713099360466
556,1758585151.9274762,val_loss_step,0.04616009071469307
557,1758585151.9474328,val_loss_step,0.04832638055086136
558,1758585151.9670975,val_loss_step,0.04722525551915169
559,1758585151.9874237,val_loss_step,0.051765188574790955
2679,1758585151.9898014,val_loss_epoch,0.04948011040687561
2679,1758585151.9898393,epoch,9.0
0,1758585153.3877418,hp_metric,-1.0
0,1758585153.3880634,_hparams_/experiment,0.0
0,1758585153.388077,_hparams_/session_start_info,0.0
0,1758585153.3880837,_hparams_/session_end_info,0.0
0,1758585154.9178863,rmse_average,0.024390000849962234
0,1758585154.9180129,rmse_rank_average,0.20000000298023224
0,1758585154.918059,cosine_logfc,0.7188000082969666
0,1758585154.9180946,cosine_rank_logfc,0.20000000298023224
